date,open,high,low,close,volume,ret,source
2020-01-02,18.28,19.65,18.07,19.45,1007176,,akshare_stock_zh_a_hist
2020-01-03,19.39,19.51,18.95,19.13,681897,-0.01645244215938302,akshare_stock_zh_a_hist
2020-01-06,18.84,19.52,18.75,19.25,666427,0.006272869837950834,akshare_stock_zh_a_hist
2020-01-07,19.37,19.45,19.03,19.22,388505,-0.0015584415584416478,akshare_stock_zh_a_hist
2020-01-08,19.02,19.03,18.38,18.39,595742,-0.043184183142559784,akshare_stock_zh_a_hist
2020-01-09,18.62,19.0,18.54,18.92,478484,0.02882001087547592,akshare_stock_zh_a_hist
2020-01-10,19.1,19.36,18.92,19.15,541432,0.012156448202959691,akshare_stock_zh_a_hist
2020-01-13,19.32,20.45,19.18,20.35,1225620,0.06266318537859017,akshare_stock_zh_a_hist
2020-01-14,20.4,20.47,19.8,19.83,736881,-0.025552825552825675,akshare_stock_zh_a_hist
2020-01-15,19.75,20.44,19.6,20.22,708607,0.01966717095310133,akshare_stock_zh_a_hist
2020-01-16,20.23,20.28,19.87,19.94,473824,-0.013847675568743667,akshare_stock_zh_a_hist
2020-01-17,19.96,20.14,19.5,19.59,434511,-0.017552657973921804,akshare_stock_zh_a_hist
2020-01-20,19.51,20.33,19.47,20.14,618160,0.028075548749362023,akshare_stock_zh_a_hist
2020-01-21,20.06,20.44,19.67,19.73,555113,-0.020357497517378365,akshare_stock_zh_a_hist
2020-01-22,19.45,20.73,19.2,20.45,951080,0.036492650785605596,akshare_stock_zh_a_hist
2020-01-23,20.11,20.89,19.2,19.63,887135,-0.04009779951100245,akshare_stock_zh_a_hist
2020-02-03,17.45,17.45,17.45,17.45,71297,-0.1110545084055018,akshare_stock_zh_a_hist
2020-02-04,15.48,17.33,15.48,16.73,1049232,-0.04126074498567334,akshare_stock_zh_a_hist
2020-02-05,16.73,17.27,16.44,16.53,930282,-0.011954572624028659,akshare_stock_zh_a_hist
2020-02-06,16.54,17.22,16.08,16.79,836576,0.015728977616454864,akshare_stock_zh_a_hist
2020-02-07,16.89,18.1,16.89,17.97,1055451,0.0702799285288862,akshare_stock_zh_a_hist
2020-02-10,18.09,18.09,17.45,17.75,708802,-0.012242626599888617,akshare_stock_zh_a_hist
2020-02-11,17.84,18.52,17.62,18.05,804088,0.016901408450704203,akshare_stock_zh_a_hist
2020-02-12,17.84,18.16,17.58,18.13,736231,0.004432132963988922,akshare_stock_zh_a_hist
2020-02-13,17.95,18.6,17.84,18.19,765796,0.003309431880860636,akshare_stock_zh_a_hist
2020-02-14,18.11,19.06,18.04,18.73,879242,0.029686641011544834,akshare_stock_zh_a_hist
2020-02-17,19.01,20.51,18.73,20.3,1236328,0.08382274426054459,akshare_stock_zh_a_hist
2020-02-18,20.34,20.67,19.82,20.34,1028075,0.0019704433497536034,akshare_stock_zh_a_hist
2020-02-19,20.13,20.82,19.9,19.91,1028751,-0.021140609636184804,akshare_stock_zh_a_hist
2020-02-20,19.88,20.28,19.35,20.16,920186,0.01255650426921151,akshare_stock_zh_a_hist
2020-02-21,20.28,21.55,20.2,20.97,1210309,0.0401785714285714,akshare_stock_zh_a_hist
2020-02-24,21.11,23.29,21.11,23.29,1081429,0.11063423938960426,akshare_stock_zh_a_hist
2020-02-25,24.47,25.84,23.3,25.84,2528610,0.10948905109489049,akshare_stock_zh_a_hist
2020-02-26,25.85,26.45,23.59,24.02,1995057,-0.07043343653250778,akshare_stock_zh_a_hist
2020-02-27,23.95,24.54,22.88,23.11,1450995,-0.03788509575353871,akshare_stock_zh_a_hist
2020-02-28,21.93,22.78,20.91,21.56,1338945,-0.06707053223712678,akshare_stock_zh_a_hist
2020-03-02,22.48,23.94,22.11,23.86,1456103,0.10667903525046385,akshare_stock_zh_a_hist
2020-03-03,24.65,25.51,23.18,23.65,1657645,-0.008801341156747688,akshare_stock_zh_a_hist
2020-03-04,23.11,23.56,22.02,22.82,905039,-0.03509513742071879,akshare_stock_zh_a_hist
2020-03-05,23.82,24.08,22.38,23.01,909065,0.008326029798422452,akshare_stock_zh_a_hist
2020-03-06,22.2,23.17,22.07,22.61,488826,-0.01738374619730565,akshare_stock_zh_a_hist
2020-03-09,22.0,23.47,21.93,22.25,771462,-0.015922158337019043,akshare_stock_zh_a_hist
2020-03-10,21.98,24.69,21.75,24.69,1362414,0.10966292134831468,akshare_stock_zh_a_hist
2020-03-11,24.85,25.98,23.65,23.72,1362169,-0.039287160793843756,akshare_stock_zh_a_hist
2020-03-12,22.9,23.74,22.73,23.43,690640,-0.012225969645868418,akshare_stock_zh_a_hist
2020-03-13,22.17,24.47,21.97,23.84,941397,0.017498932991890648,akshare_stock_zh_a_hist
2020-03-16,24.19,24.35,21.24,21.44,1080885,-0.10067114093959728,akshare_stock_zh_a_hist
2020-03-17,21.92,22.27,19.38,20.83,810729,-0.028451492537313605,akshare_stock_zh_a_hist
2020-03-18,21.2,21.66,19.91,20.03,649062,-0.038406144983197166,akshare_stock_zh_a_hist
2020-03-19,20.0,21.79,19.95,21.48,983515,0.07239141288067885,akshare_stock_zh_a_hist
2020-03-20,21.97,21.97,20.93,21.38,675867,-0.004655493482309203,akshare_stock_zh_a_hist
2020-03-23,20.56,21.7,20.47,20.75,537746,-0.02946679139382591,akshare_stock_zh_a_hist
2020-03-24,21.35,21.6,20.05,21.15,573028,0.01927710843373487,akshare_stock_zh_a_hist
2020-03-25,21.84,22.35,21.55,21.84,672966,0.03262411347517746,akshare_stock_zh_a_hist
2020-03-26,21.56,21.87,21.11,21.17,433889,-0.03067765567765557,akshare_stock_zh_a_hist
2020-03-27,21.58,21.65,20.56,20.65,410336,-0.02456306093528593,akshare_stock_zh_a_hist
2020-03-30,19.94,20.1,19.05,19.42,528945,-0.059564164648910234,akshare_stock_zh_a_hist
2020-03-31,19.85,19.95,19.26,19.36,336052,-0.00308959835221434,akshare_stock_zh_a_hist
2020-04-01,19.37,19.84,18.93,19.18,415872,-0.009297520661156966,akshare_stock_zh_a_hist
2020-04-02,18.95,19.96,18.84,19.96,482442,0.04066736183524511,akshare_stock_zh_a_hist
2020-04-03,19.84,19.84,19.15,19.27,391957,-0.03456913827655317,akshare_stock_zh_a_hist
2020-04-07,19.84,21.1,19.61,21.03,790692,0.09133367929423986,akshare_stock_zh_a_hist
2020-04-08,20.84,21.35,20.55,21.03,508817,0.0,akshare_stock_zh_a_hist
2020-04-09,21.19,21.83,21.06,21.13,401368,0.004755111745125884,akshare_stock_zh_a_hist
2020-04-10,21.13,21.25,20.25,20.48,336426,-0.03076194983435865,akshare_stock_zh_a_hist
2020-04-13,20.09,20.49,19.65,20.19,285391,-0.01416015625,akshare_stock_zh_a_hist
2020-04-14,20.48,20.85,20.29,20.8,302733,0.030212976721148976,akshare_stock_zh_a_hist
2020-04-15,20.95,21.15,20.4,20.45,351624,-0.016826923076923128,akshare_stock_zh_a_hist
2020-04-16,20.15,20.54,19.85,20.41,258975,-0.0019559902200488866,akshare_stock_zh_a_hist
2020-04-17,20.66,21.55,20.66,21.27,658461,0.04213620774130322,akshare_stock_zh_a_hist
2020-04-20,21.34,21.7,21.04,21.61,423802,0.015984955336154183,akshare_stock_zh_a_hist
2020-04-21,21.36,22.35,21.16,22.3,580784,0.031929662193429076,akshare_stock_zh_a_hist
2020-04-22,22.2,22.64,21.65,22.06,484660,-0.01076233183856512,akshare_stock_zh_a_hist
2020-04-23,22.21,22.25,21.33,21.55,417151,-0.02311876699909332,akshare_stock_zh_a_hist
2020-04-24,21.53,21.73,20.97,21.07,266693,-0.022273781902552248,akshare_stock_zh_a_hist
2020-04-27,21.15,21.52,20.82,21.16,224185,0.004271476032273291,akshare_stock_zh_a_hist
2020-04-28,21.11,21.71,20.61,21.55,389612,0.01843100189035929,akshare_stock_zh_a_hist
2020-04-29,21.34,21.82,21.2,21.25,267325,-0.01392111368909521,akshare_stock_zh_a_hist
2020-04-30,21.52,22.61,21.51,22.25,613952,0.04705882352941182,akshare_stock_zh_a_hist
2020-05-06,22.04,23.22,21.95,23.1,564045,0.038202247191011285,akshare_stock_zh_a_hist
2020-05-07,23.65,24.09,22.73,22.73,567177,-0.01601731601731604,akshare_stock_zh_a_hist
2020-05-08,22.92,23.29,22.72,22.75,389721,0.0008798944126704455,akshare_stock_zh_a_hist
2020-05-11,22.97,23.0,22.15,22.45,438819,-0.013186813186813251,akshare_stock_zh_a_hist
2020-05-12,22.34,22.84,22.12,22.84,378125,0.01737193763919831,akshare_stock_zh_a_hist
2020-05-13,22.61,22.77,22.28,22.65,268981,-0.008318739054290814,akshare_stock_zh_a_hist
2020-05-14,22.47,22.82,22.3,22.52,290210,-0.005739514348785835,akshare_stock_zh_a_hist
2020-05-15,22.61,22.7,21.94,22.22,508007,-0.013321492007104863,akshare_stock_zh_a_hist
2020-05-18,21.97,21.97,20.52,20.75,850777,-0.06615661566156605,akshare_stock_zh_a_hist
2020-05-19,20.86,21.1,20.73,20.98,441878,0.011084337349397622,akshare_stock_zh_a_hist
2020-05-20,20.85,20.85,20.29,20.41,536366,-0.02716873212583415,akshare_stock_zh_a_hist
2020-05-21,20.52,20.55,19.82,19.92,389830,-0.024007839294463373,akshare_stock_zh_a_hist
2020-05-22,19.84,20.15,19.47,19.99,309177,0.00351405622489942,akshare_stock_zh_a_hist
2020-05-25,20.03,20.15,19.25,19.47,326236,-0.026013006503251557,akshare_stock_zh_a_hist
2020-05-26,19.65,19.91,19.62,19.85,296088,0.019517205957884087,akshare_stock_zh_a_hist
2020-05-27,19.85,19.85,19.42,19.52,202398,-0.016624685138539097,akshare_stock_zh_a_hist
2020-05-28,19.52,19.64,18.84,19.32,363105,-0.010245901639344246,akshare_stock_zh_a_hist
2020-05-29,19.01,19.4,18.97,19.32,202743,0.0,akshare_stock_zh_a_hist
2020-06-01,19.52,20.38,19.52,20.19,483646,0.045031055900621064,akshare_stock_zh_a_hist
2020-06-02,20.38,20.38,19.93,20.13,346883,-0.002971768202080338,akshare_stock_zh_a_hist
2020-06-03,20.24,20.43,19.85,20.15,422942,0.0009935419771485154,akshare_stock_zh_a_hist
2020-06-04,20.15,20.36,19.85,19.95,269809,-0.00992555831265507,akshare_stock_zh_a_hist
2020-06-05,19.95,20.13,19.78,19.97,206960,0.001002506265664227,akshare_stock_zh_a_hist
2020-06-08,20.2,20.71,20.2,20.24,379772,0.013520280420630915,akshare_stock_zh_a_hist
2020-06-09,20.31,20.4,20.02,20.07,240948,-0.008399209486165904,akshare_stock_zh_a_hist
2020-06-10,20.12,20.15,19.71,19.75,275155,-0.015944195316392684,akshare_stock_zh_a_hist
2020-06-11,19.77,20.05,19.6,19.64,333373,-0.005569620253164542,akshare_stock_zh_a_hist
2020-06-12,18.93,19.45,18.93,19.32,410622,-0.016293279022403295,akshare_stock_zh_a_hist
2020-06-15,19.18,19.35,19.01,19.32,362408,0.0,akshare_stock_zh_a_hist
2020-06-16,19.57,19.95,19.47,19.89,503105,0.029503105590062084,akshare_stock_zh_a_hist
